[train] seed=42 project=acoustic-depr-daic
[train] subjects: train=101 dev=32 test=45 | pos=28 neg=73 class-balanced pos_weight=2.607
[train] model: linear-probe attn_hidden=256 dropout=0.3 | trainable params=263,706
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: rezanasirian18 (rezanasirian18-son) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run vh2f6d7w
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/depression-detection-ctd/src/acoustic-depr-wavlm/wandb/run-20260904_152658-vh2f6d7w
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wavlm_seed42
wandb: ⭐️ View project at https://wandb.ai/rezanasirian18-son/acoustic-depr-daic
wandb: 🚀 View run at https://wandb.ai/rezanasirian18-son/acoustic-depr-daic/runs/vh2f6d7w
[epoch  74] train_loss=0.8102 dev_loss=1.4284 test_loss=1.5228 dev_f1=0.476 dev_auc=0.675 test_f1=0.387 test_auc=0.539
[epoch  75] train_loss=0.6993 dev_loss=1.3767 test_loss=1.4865 dev_f1=0.522 dev_auc=0.680 test_f1=0.387 test_auc=0.539
[epoch  76] train_loss=0.6799 dev_loss=1.2187 test_loss=1.3941 dev_f1=0.500 dev_auc=0.662 test_f1=0.343 test_auc=0.539
[epoch  77] train_loss=0.7073 dev_loss=1.2823 test_loss=1.4269 dev_f1=0.522 dev_auc=0.684 test_f1=0.364 test_auc=0.546
[epoch  78] train_loss=0.6739 dev_loss=1.4945 test_loss=1.5704 dev_f1=0.571 dev_auc=0.714 test_f1=0.333 test_auc=0.558
[epoch  79] train_loss=0.6750 dev_loss=1.3040 test_loss=1.4456 dev_f1=0.583 dev_auc=0.719 test_f1=0.375 test_auc=0.551
[epoch  80] train_loss=0.6152 dev_loss=1.2151 test_loss=1.4163 dev_f1=0.583 dev_auc=0.693 test_f1=0.364 test_auc=0.546
[epoch  81] train_loss=0.7110 dev_loss=1.3414 test_loss=1.5123 dev_f1=0.571 dev_auc=0.697 test_f1=0.375 test_auc=0.544
[epoch  82] train_loss=0.6560 dev_loss=1.4532 test_loss=1.5814 dev_f1=0.500 dev_auc=0.719 test_f1=0.400 test_auc=0.541
[epoch  83] train_loss=0.7111 dev_loss=1.2325 test_loss=1.4166 dev_f1=0.609 dev_auc=0.719 test_f1=0.375 test_auc=0.551
[epoch  84] train_loss=0.6697 dev_loss=1.2687 test_loss=1.4229 dev_f1=0.609 dev_auc=0.714 test_f1=0.424 test_auc=0.555
[epoch  85] train_loss=0.6187 dev_loss=1.2453 test_loss=1.4272 dev_f1=0.609 dev_auc=0.714 test_f1=0.424 test_auc=0.551
[epoch  86] train_loss=0.6923 dev_loss=1.1100 test_loss=1.3867 dev_f1=0.538 dev_auc=0.688 test_f1=0.429 test_auc=0.535
[epoch  87] train_loss=0.7021 dev_loss=1.3284 test_loss=1.5074 dev_f1=0.636 dev_auc=0.697 test_f1=0.375 test_auc=0.548
[epoch  88] train_loss=0.6748 dev_loss=1.4508 test_loss=1.5839 dev_f1=0.571 dev_auc=0.710 test_f1=0.387 test_auc=0.548
[epoch  89] train_loss=0.6888 dev_loss=1.1329 test_loss=1.3979 dev_f1=0.560 dev_auc=0.701 test_f1=0.410 test_auc=0.537
[epoch  90] train_loss=0.6450 dev_loss=1.1745 test_loss=1.4059 dev_f1=0.583 dev_auc=0.701 test_f1=0.400 test_auc=0.541
[epoch  91] train_loss=0.6165 dev_loss=1.6217 test_loss=1.6745 dev_f1=0.500 dev_auc=0.740 test_f1=0.357 test_auc=0.571
[epoch  92] train_loss=0.6648 dev_loss=1.5267 test_loss=1.6134 dev_f1=0.571 dev_auc=0.732 test_f1=0.400 test_auc=0.560
[epoch  93] train_loss=0.6215 dev_loss=1.1547 test_loss=1.4180 dev_f1=0.560 dev_auc=0.688 test_f1=0.439 test_auc=0.551
[epoch  94] train_loss=0.6512 dev_loss=1.3404 test_loss=1.5032 dev_f1=0.609 dev_auc=0.693 test_f1=0.375 test_auc=0.541
[epoch  95] train_loss=0.6049 dev_loss=1.7110 test_loss=1.7179 dev_f1=0.421 dev_auc=0.693 test_f1=0.357 test_auc=0.558
[epoch  96] train_loss=0.6039 dev_loss=1.3359 test_loss=1.5108 dev_f1=0.609 dev_auc=0.680 test_f1=0.375 test_auc=0.548
[epoch  97] train_loss=0.6078 dev_loss=1.2966 test_loss=1.5069 dev_f1=0.583 dev_auc=0.680 test_f1=0.375 test_auc=0.544
[epoch  98] train_loss=0.6312 dev_loss=1.6866 test_loss=1.7388 dev_f1=0.421 dev_auc=0.684 test_f1=0.357 test_auc=0.555
[epoch  99] train_loss=0.6223 dev_loss=1.5940 test_loss=1.6770 dev_f1=0.500 dev_auc=0.675 test_f1=0.414 test_auc=0.558
[epoch 100] train_loss=0.5539 dev_loss=1.2544 test_loss=1.4826 dev_f1=0.560 dev_auc=0.680 test_f1=0.353 test_auc=0.537
[epoch 101] train_loss=0.6397 dev_loss=1.3670 test_loss=1.5390 dev_f1=0.609 dev_auc=0.693 test_f1=0.375 test_auc=0.546
[epoch 102] train_loss=0.5876 dev_loss=1.3755 test_loss=1.5466 dev_f1=0.609 dev_auc=0.693 test_f1=0.375 test_auc=0.546
[epoch 103] train_loss=0.6079 dev_loss=1.3569 test_loss=1.5519 dev_f1=0.609 dev_auc=0.693 test_f1=0.375 test_auc=0.548
[epoch 104] train_loss=0.5752 dev_loss=1.4235 test_loss=1.6056 dev_f1=0.609 dev_auc=0.706 test_f1=0.375 test_auc=0.551
[epoch 105] train_loss=0.5785 dev_loss=1.3098 test_loss=1.5413 dev_f1=0.583 dev_auc=0.719 test_f1=0.412 test_auc=0.555
[epoch 106] train_loss=0.5826 dev_loss=1.3388 test_loss=1.5592 dev_f1=0.609 dev_auc=0.719 test_f1=0.375 test_auc=0.555
[epoch 107] train_loss=0.5491 dev_loss=1.3350 test_loss=1.5586 dev_f1=0.609 dev_auc=0.719 test_f1=0.375 test_auc=0.560
[epoch 108] train_loss=0.5847 dev_loss=1.1419 test_loss=1.4692 dev_f1=0.560 dev_auc=0.714 test_f1=0.378 test_auc=0.553
[epoch 109] train_loss=0.5981 dev_loss=1.1411 test_loss=1.4730 dev_f1=0.560 dev_auc=0.701 test_f1=0.462 test_auc=0.551
[epoch 110] train_loss=0.5742 dev_loss=1.5936 test_loss=1.7115 dev_f1=0.421 dev_auc=0.723 test_f1=0.387 test_auc=0.569
[epoch 111] train_loss=0.5765 dev_loss=1.3518 test_loss=1.5639 dev_f1=0.545 dev_auc=0.706 test_f1=0.375 test_auc=0.565
[epoch 112] train_loss=0.5306 dev_loss=1.1440 test_loss=1.4652 dev_f1=0.560 dev_auc=0.701 test_f1=0.462 test_auc=0.560
[epoch 113] train_loss=0.5533 dev_loss=1.4387 test_loss=1.6202 dev_f1=0.545 dev_auc=0.719 test_f1=0.387 test_auc=0.571
[epoch 114] train_loss=0.5771 dev_loss=1.3073 test_loss=1.5463 dev_f1=0.545 dev_auc=0.719 test_f1=0.364 test_auc=0.578
